0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 202 814 1429 2037 2447 3061 3264 3881 4289 4286 4689 5091 5094 5299 5706 5705 5907 6103 6111 6311 6118 6320 6323 6327 6327 6332 6329 6326 6121 6320 6120 6113 5908 5699 5703 5295 5091 5089 4684 4275 4274 3869 3262 3059 2450 2036 1420 808 202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 389 818 1280 1744 2059 2508 2818 3135 3436 3582 3763 4055 4185 4184 4511 4664 4657 4792 4934 4936 4931 4942 5083 4935 5071 5074 5049 5047 4887 5029 4863 4867 4717 4556 4562 4394 4236 4090 3916 3612 3613 3308 3017 2865 2413 2126 1688 1244 788 254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 609 1224 2038 2653 3061 3675 4085 4288 4692 5097 5498 5496 5903 6105 6108 6519 6725 6729 6736 6935 6940 7140 7140 7140 7342 7138 7344 7138 7141 7151 6950 6949 6743 6739 6736 6531 6121 6114 5910 5501 5497 5089 4681 4274 4071 3670 3061 2652 2033 1212 606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 671 1124 1744 2206 2662 2999 3287 3586 3757 4075 4350 4480 4674 4835 4995 5287 5302 5446 5441 5457 5604 5739 5572 5710 5723 5705 5717 5706 5694 5689 5519 5525 5493 5331 5324 5162 4991 5012 4838 4536 4532 4205 4047 3745 3591 3162 2850 2562 2122 1522 1228 514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1019 1630 2449 3265 3875 4082 4696 5103 5498 5698 6108 6311 6722 6725 6932 7133 7342 7348 7549 7750 7754 7752 7963 7962 7968 8167 7966 8166 7962 7958 7954 7756 7754 7759 7555 7357 7358 7148 6945 6740 6734 6323 6118 5708 5496 5091 4679 4068 3869 3264 2445 1622 1010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 254 968 1562 2059 2679 3153 3308 3768 4074 4370 4657 4831 5008 5343 5486 5483 5635 5801 5937 5941 6082 6220 6208 6225 6391 6383 6398 6378 6541 6386 6378 6382 6361 6195 6193 6165 5997 5983 5818 5633 5460 5456 5146 4989 4686 4641 4339 4024 3590 3433 2997 2546 1958 1520 933 127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 404 1429 2244 3060 3674 4283 4697 5301 5700 6104 6515 6720 6932 7336 7533 7747 7750 7944 8148 8343 8347 8554 8560 8762 8565 8765 8767 8767 8769 8774 8771 8777 8576 8784 8579 8572 8367 8364 8165 7969 7767 7761 7552 7352 6942 6729 6529 6118 5705 5291 4677 4273 3669 3058 2239 1417 404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 524 1274 2024 2520 3001 3462 3917 4237 4546 4843 5160 5506 5531 5828 5970 6131 6282 6431 6438 6581 6744 6921 6925 6949 6941 7104 7098 7106 7098 7085 7084 7080 6908 7047 6888 6858 6690 6678 6659 6486 6301 6296 6110 5933 5771 5450 5441 5122 4789 4474 4013 3863 3426 2973 2394 1943 1228 384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 814 2040 2652 3672 4283 4902 5303 5900 6313 6716 7121 7529 7734 7932 8143 8338 8755 8743 8752 8970 9167 9372 9364 9561 9363 9561 9553 9559 9563 9567 9575 9574 9583 9588 9388 9597 9403 9406 9202 8996 8787 8782 8792 8388 8170 7971 7761 7554 7139 6729 6326 5911 5295 4879 4271 3668 2649 2030 808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 818 1730 2209 2998 3476 3927 4374 4708 5028 5336 5687 6021 6324 6465 6489 6659 6985 6959 7120 7314 7506 7526 7532 7698 7691 7855 7846 7680 7811 7788 7756 7752 7720 7694 7530 7660 7489 7469 7304 7257 7100 7093 6940 6758 6578 6410 6222 6078 5897 5591 5278 4952 4614 4301 3854 3405 2827 2242 1520 792 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1224 2244 3264 4282 4896 5711 6109 6511 7109 7525 7936 8133 8543 8551 8960 9171 9378 9585 9802 9789 9990 10196 9989 10198 10185 10389 10400 10398 10605 10403 10410 10408 10617 10403 10413 10417 10221 10227 10034 10244 10044 9837 9831 9622 9410 9218 9018 8603 8592 8179 7968 7549 7133 6524 6118 5699 4877 4275 3262 2236 1212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 254 1121 2013 2694 3484 3946 4553 5012 5212 5691 6030 6375 6521 6836 7006 7340 7505 7525 7700 7905 7924 8089 8253 8244 8422 8404 8553 8523 8358 8497 8466 8448 8418 8567 8381 8366 8340 8177 8145 7980 8108 7945 7912 7737 7562 7523 7364 7180 6997 6845 6664 6361 6179 5864 5535 5099 4911 4293 3839 3244 2540 1934 1074 127 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 404 1630 2856 3876 4892 5710 6111 6712 7313 7724 8141 8548 8957 9368 9588 9790 9803 10008 10210 10404 10619 10607 10811 10808 11011 11023 11233 11233 11246 11258 11258 11251 11255 11254 11251 11239 11236 11234 11233 11021 11022 10824 10831 10639 10651 10464 10256 10038 9824 9834 9637 9428 9017 8600 8182 7757 7335 6725 6117 5696 4880 3870 2848 1616 404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 524 1556 2348 3163 3959 4568 5020 5380 5868 6213 6564 6889 7199 7546 7719 7886 8042 8216 8436 8615 8776 8768 8939 8925 8930 8897 9040 9017 8992 8988 9147 9131 9118 9093 9072 9094 9054 9015 8983 8809 8780 8755 8578 8556 8387 8348 8178 7998 7822 7821 7637 7455 7255 6933 6762 6449 6000 5680 5231 4895 4425 3673 3092 2204 1504 384 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 609 2040 3468 4487 5506 6109 6914 7514 8133 8550 8959 9374 9794 10001 10412 10620 10818 11020 11222 11215 11413 11624 11630 11842 11644 11655 11864 11874 11878 12090 12088 12093 12075 12073 12071 12066 12069 12067 11855 11852 11847 11631 11621 11825 11620 11621 11421 11240 11258 11066 10855 10633 10440 10045 9834 9428 9018 8601 8176 7545 6932 6109 5492 4480 3465 2025 606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 671 1729 2846 3638 4435 5033 5544 6055 6557 6914 7256 7561 7910 8083 8433 8595 8771 8983 9168 9155 9316 9497 9475 9631 9596 9561 9727 9719 9708 9855 9833 9808 9778 9753 9729 9710 9690 9668 9513 9490 9469 9429 9393 9379 9350 9188 9154 8994 8966 8799 8622 8427 8252 8071 7882 7544 7352 7028 6712 6265 5813 5346 4877 4267 3512 2637 1642 653 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1019 2652 4075 5095 6107 6915 7717 8336 8962 9381 9788 10205 10614 10818 11221 11417 11621 11825 11821 12026 12230 12229 12444 12458 12671 12678 12688 12685 12885 12884 12883 12884 12879 12883 12875 12879 12872 12880 12882 12886 12874 12680 12681 12681 12679 12456 12454 12247 12242 12034 11838 11862 11672 11466 11250 10851 10654 10242 9834 9432 9013 8386 7758 6931 6102 5088 4070 2637 1010 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 968 2187 3323 4268 4922 5551 6231 6744 7261 7606 7934 8262 8610 8807 9137 9316 9522 9708 9705 9876 10047 10038 10200 10171 10327 10316 10294 10422 10572 10547 10536 10497 10468 10452 10422 10388 10368 10336 10320 10299 10301 10275 10125 10104 10074 10020 9834 9796 9761 9589 9562 9397 9227 9048 8885 8696 8509 8302 7975 7656 7311 6845 6522 5941 5456 4714 4075 3219 2062 792 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1427 3060 4485 5911 6917 7718 8538 9164 9784 10407 10802 11021 11233 11633 12025 12236 12438 12638 12632 12841 13061 13082 13289 13309 13300 13296 13495 13702 13691 13690 13689 13687 13692 13694 13698 13685 13689 13684 13683 13675 13674 13659 13663 13670 13456 13257 13263 13264 13262 13061 13060 12847 12638 12638 12448 12275 12066 11666 11264 11069 10858 10446 9835 9216 8591 7762 6921 5905 4474 3048 1414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1269 2636 3656 4781 5557 6226 6917 7429 7944 8468 8798 9147 9333 9691 9856 10040 10252 10433 10434 10611 10780 10761 10902 11035 11040 11028 11177 11159 11147 11120 11097 11219 11204 11186 11172 11160 11130 11116 11087 11078 11038 10991 10971 10949 10764 10741 10720 10688 10497 10449 10407 10211 10171 10007 9843 9805 9624 9293 8968 8772 8738 8403 8079 7600 7097 6646 6044 5434 4534 3496 2481 1074 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1630 3670 5297 6713 7722 8544 9374 9987 10609 11016 11420 11837 12245 12441 12642 12839 13050 13464 13651 13672 13891 13905 13900 14106 14109 14315 14319 14321 14328 14331 14336 14330 14532 14529 14529 14519 14528 14528 14538 14537 14542 14332 14323 14309 14292 14287 14268 14265 14068 14074 13865 13866 13881 13685 13673 13456 13052 12840 12659 12465 12265 11873 11482 11056 10649 10041 9420 8599 7753 6713 5286 3657 1616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1420 2983 4286 5425 6219 7076 7641 8159 8668 9028 9367 9737 10092 10264 10569 10800 10996 11165 11348 11329 11478 11459 11442 11766 11755 11736 11729 11702 11820 11817 11807 11796 11780 11782 11911 11904 11904 11881 11860 11846 11828 11762 11739 11693 11652 11610 11579 11558 11375 11217 11180 11135 11080 10888 10827 10787 10437 10269 10094 9906 9713 9514 9338 9003 8668 8195 7844 7215 6760 6000 5261 4193 2894 1477 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 2244 4481 6110 7519 8540 9576 10392 11014 11631 12029 12443 12848 13258 13453 13645 13847 14063 14059 14475 14691 14697 14698 14917 14922 15138 15145 15161 15174 15167 15368 15366 15360 15359 15364 15583 15370 15369 15364 15354 15346 15542 15339 15357 15369 15388 15383 15184 15181 15163 15146 15136 14921 14916 14704 14694 14714 14517 14098 14088 13876 13668 13482 13289 12884 12486 12069 11660 11055 10451 9621 8596 7543 6102 4468 2224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1869 3616 4940 6104 6939 7813 8512 9014 9544 9911 10271 10629 10972 11155 11357 11558 11732 11864 12037 12181 12157 12147 12325 12451 12445 12429 12403 12524 12522 12513 12511 12660 12665 12678 12669 12496 12615 12600 12573 12551 12667 12467 12459 12433 12414 12392 12332 12301 12264 12224 12202 12017 12006 11822 11784 11727 11670 11300 11269 11092 10907 10870 10673 10319 10113 9760 9426 9078 8616 8093 7477 6717 5819 4924 3441 1755 0 0 0 0 0 0
0 0 0 0 0 0 0 2448 5088 6906 8541 9785 10801 11623 12026 12637 13039 13649 14059 14249 14452 14657 14862 15063 15075 15287 15509 15525 15737 15742 15753 15975 15980 15979 15968 16173 16172 16172 16184 16211 16222 16228 16232 16431 16229 16233 16238 16436 16224 16217 16208 16194 16185 16194 16201 16210 16011 16006 15983 15976 15752 15741 15730 15520 15511 15326 15144 15136 14921 14706 14479 14290 14106 13694 13105 12671 12062 11666 10859 9830 8584 6922 5075 2426 0 0 0 0 0 0 0 0 0 0 0 0 0 2018 4119 5593 6942 7982 8850 9525 10049 10612 10959 11319 11682 11859 12043 12263 12440 12601 12588 12896 12872 12849 13035 13036 13153 13136 13104 13092 13211 13208 13211 13343 13354 13188 13187 13313 13297 13297 13248 13246 13240 13380 13200 13186 13163 13292 13091 13082 13057 13050 12993 12963 12917 12882 12677 12655 12616 12587 12545 12321 12103 12061 11878 11853 11687 11495 11293 11075 10556 10210 9855 9669 9013 8350 7600 6669 5491 4003 2027 0 0 0 0 0
0 0 0 0 0 0 3060 6102 7926 9572 10806 11825 12626 13231 13842 14250 14666 15070 15257 15463 15666 15879 16083 16084 16294 16314 16323 16547 16552 16556 16567 16762 16752 16750 16952 16964 16975 16992 16993 16994 16989 16993 17005 17017 17035 17046 17067 17081 17091 17088 17070 17058 17038 17018 17004 17007 17012 16806 16808 16805 16585 16567 16561 16556 16344 16331 16336 16139 16164 15958 15743 15524 15304 15140 14715 14326 13903 13280 12681 11871 10856 9624 7961 6092 3033 0 0 0 0 0 0 0 0 0 0 0 2490 4915 6448 7855 8874 9748 10427 10978 11531 11880 12244 12622 12792 12981 13338 13322 13483 13467 13633 13620 13755 13764 13747 13722 13837 13808 13809 13946 13941 13943 14086 13915 13900 14026 14015 13836 13963 13951 13911 13910 13911 13879 13888 13902 13889 13872 13867 13980 13780 13745 13874 13661 13642 13604 13378 13481 13445 13425 13231 13183 13138 13067 12850 12790 12600 12421 12275 12092 11896 11658 11293 10950 10618 10099 9394 8569 7533 6461 4861 2446 0 0 0 0
0 0 0 0 0 3670 7106 9352 11013 12436 13229 13822 14639 15044 15465 16067 16264 16464 16670 16869 16868 17056 17267 17298 17306 17325 17336 17547 17550 17535 17740 17729 17733 17735 17753 17771 17771 17772 17774 17769 17781 17999 17809 17810 17816 17824 17829 17832 17840 18049 17857 17870 17877 17866 17855 17842 17831 17836 17836 17841 17845 17621 17606 17579 17348 17341 17331 17311 17311 17124 16957 16954 16747 16504 16310 16141 15544 15153 14701 13890 13287 12488 11056 9411 7107 3636 0 0 0 0 0 0 0 0 0 2966 5769 7669 9041 10251 11119 11517 12260 12645 13130 13513 13706 13872 14073 14270 14250 14395 14536 14541 14530 14541 14663 14654 14627 14738 14734 14742 14878 14702 14714 14849 14660 14781 14769 14582 14716 14696 14655 14655 14487 14625 14631 14609 14592 14756 14579 14729 14542 14538 14663 14469 14580 14551 14340 14437 14411 14184 14138 14242 14038 14008 13971 13920 13863 13625 13561 13511 13330 13305 13129 12969 12621 12396 12042 11676 11183 10670 9953 8830 7586 5681 2988 0 0 0
0 0 0 0 4482 8335 10997 12629 14043 14832 15634 16247 16659 17059 17256 17447 17627 17833 17831 18034 18246 18282 18296 18521 18532 18530 18352 18556 18542 18536 18544 18543 18755 18560 18561 18765 18556 18761 18564 18585 18596 18605 18613 18611 18803 18597 18812 18618 18623 18639 18657 18664 18682 18901 18704 18899 18677 18649 18835 18635 18656 18668 18670 18652 18422 18589 18571 18562 18337 18325 18318 18125 17962 17950 17724 17491 17324 17132 16758 16339 15719 14922 14107 12677 11067 8353 4440 0 0 0 0 0 0 0 3612 6792 9092 10444 11699 12389 13151 13714 14089 14450 14645 14812 14964 15189 15337 15306 15507 15512 15512 15648 15638 15614 15534 15527 15516 15653 15480 15486 15642 15455 15592 15592 15534 15525 15471 15468 15290 15436 15268 15407 15413 15382 15369 15340 15334 15268 15256 15217 15346 15343 15316 15305 15261 15248 15208 15151 15102 15040 15000 15093 14865 14832 14939 14903 14676 14620 14701 14631 14390 14201 14158 14151 13962 13943 13744 13400 13063 12740 12195 11509 10469 9013 7069 3808 0 0
0 0 0 5696 10373 13022 14841 16040 16821 17410 17821 18232 18435 18633 18803 19224 19218 19228 19245 19274 19500 19508 19516 19523 19542 19533 19521 19517 19514 19524 19523 19342 19553 19353 19546 19360 19568 19372 19569 19376 19580 19379 19586 19398 19602 19409 19623 19428 19630 19445 19650 19452 19656 19456 19665 19482 19690 19482 19672 19445 19628 19627 19639 19666 19676 19667 19630 19593 19577 19561 19558 19350 19334 19340 19370 19344 18906 18704 18510 18341 17944 17507 16924 16127 14914 13115 10416 5654 0 0 0 0 0 4588 8522 10819 12416 13517 14257 14839 15205 15589 15773 15965 16265 16469 16521 16508 16471 16494 16639 16634 16642 16756 16550 16521 16641 16462 16473 16428 16437 16393 16397 16335 16321 16263 16265 16229 16235 16205 16212 16171 16176 16138 16149 16108 16243 16041 16171 15973 16108 15917 16044 15995 15972 15936 15930 15894 16027 15832 15951 15925 15839 15943 15723 15805 15760 15680 15634 15733 15681 15454 15516 15442 15380 15328 15140 15128 15085 14922 14882 14670 14353 14029 13463 12632 11423 9343 5352 0
0 0 7915 13618 16241 17822 18809 19169 19593 20013 20420 20417 20611 20607 20610 20619 20643 20867 20688 20699 20706 20720 20726 20533 20712 20496 20483 20502 20508 20529 20338 20545 20332 20334 20340 20363 20362 20389 20195 20401 20202 20388 20192 20192 20402 20206 20411 20218 20214 20411 20213 20418 20220 20429 20432 20447 20455 20472 20491 20703 20469 20648 20630 20641 20642 20663 20877 20672 20841 20793 20773 20773 20774 20959 20741 20772 20774 20726 20721 20523 20517 20137 19712 19310 18917 17919 16351 13688 7895 0 0 0 6440 11331 13713 15148 16072 16636 16904 17423 17616 17640 17821 17793 17826 17864 17848 17976 17809 17826 17790 17721 17710 17500 17627 17431 17578 17391 17396 17363 17184 17321 17111 17061 17047 17026 17176 17004 16965 16961 16937 16946 16905 16859 16853 16790 16916 16717 16682 16818 16630 16755 16707 16704 16653 16776 16576 16693 16651 16781 16594 16722 16645 16767 16544 16618 16741 16500 16572 16688 16466 16555 16632 16702 16463 16521 16492 16608 16566 16676 16629 16456 16405 16392 16569 16292 15882 15171 13631 9412
0 13814 19392 21205 21984 22391 22575 22585 22616 22636 22619 22615 22420 22427 22237 22243 22280 22089 22097 22099 21894 21712 21912 21692 21687 21695 21518 21558 21375 21573 21377 21371 21167 21375 21186 21198 21009 21209 21207 21007 21199 21196 21006 20997 20991 20995 20982 20972 20966 21162 21161 20967 21172 21186 21002 21216 21219 21443 21251 21471 21479 21685 21476 21655 21629 21835 21852 21867 22084 21872 22038 22193 22161 22176 22373 22361 22356 22579 22545 22710 22720 22718 22723 22698 22696 22499 22084 21324 19542 13818 0 11528 16640 18370 19115 19503 19712 19746 19739 19754 19752 19734 19537 19573 19551 19329 19337 19156 19297 19084 18873 18807 18791 18598 18555 18547 18472 18325 18287 18291 18229 18031 17991 18010 17996 17817 17772 17922 17750 17725 17721 17682 17633 17584 17562 17517 17475 17466 17401 17537 17494 17294 17415 17364 17302 17426 17223 17354 17270 17406 17335 17455 17396 17383 17331 17441 17553 17471 17562 17483 17587 17675 17585 17683 17748 17793 17689 17906 17996 18090 18184 18432 18704 18987 19211 19652 20071 20888 22285 27049
50524 36699 31038 28985 27735 26899 26504 25930 25480 25287 24874 24665 24660 24269 24100 23901 23710 23698 23501 23321 23328 23112 23122 22913 22732 22755 22560 22572 22361 22334 22138 22144 22373 22182 22199 21998 21988 21974 21954 21963 21957 21768 21786 21985 21789 21784 21772 21958 21763 21767 21963 21977 21979 21981 21977 21992 22198 22203 22398 22208 22221 22438 22452 22646 22643 22826 22810 23010 23229 23252 23462 23464 23629 23776 23764 23967 24166 24345 24729 24707 24894 25239 25443 25844 26384 26742 27521 28678 30572 36119 48086 33633 27661 25693 24538 23816 23417 22820 22486 22230 21862 21657 21652 21296 21054 20884 20842 20643 20424 20353 20143 19958 19884 19700 19659 19487 19469 19299 19241 19031 18996 18841 19018 18835 18801 18778 18614 18576 18725 18526 18469 18407 18362 18362 18317 18271 18214 18338 18150 18079 18203 18149 18114 18219 18158 17953 18038 17991 18082 18040 17982 18124 18071 18190 18141 18411 18356 18487 18589 18507 18612 18680 18768 18990 18908 19117 19170 19352 19558 19615 20014 20368 20771 21314 22022 22958 24676 27136 32210 39768
